ZIP,STCOUNTYFP,CITY,STATE,COUNTYNAME,CLASSFP
83537,16035,Kendrick,ID,Clearwater County,H1
83253,16037,May,ID,Custer County,H1
83226,16037,Challis,ID,Custer County,H1
83255,16037,Moore,ID,Custer County,H1
83227,16037,Clayton,ID,Custer County,H1
83278,16037,Stanley,ID,Custer County,H1
83235,16037,Ellis,ID,Custer County,H1
83251,16037,Mackay,ID,Custer County,H1
83648,16039,Mountain home afb,ID,Elmore County,H1
83623,16039,Glenns ferry,ID,Elmore County,H1
83327,16039,Fairfield,ID,Elmore County,H1
83627,16039,Hammett,ID,Elmore County,H1
83633,16039,King hill,ID,Elmore County,H1
83647,16039,Mountain home,ID,Elmore County,H1
83624,16039,Grand view,ID,Elmore County,H1
83716,16039,Boise,ID,Elmore County,H1
83237,16041,Franklin,ID,Franklin County,H1
83228,16041,Clifton,ID,Franklin County,H1
83286,16041,Weston,ID,Franklin County,H1
83232,16041,Dayton,ID,Franklin County,H1
83241,16041,Grace,ID,Franklin County,H1
83283,16041,Thatcher,ID,Franklin County,H1
83263,16041,Preston,ID,Franklin County,H1
83425,16043,Hamer,ID,Fremont County,H1
83448,16043,Sugar city,ID,Fremont County,H1
83429,16043,Island park,ID,Fremont County,H1
83445,16043,Saint anthony,ID,Fremont County,H1
83436,16043,Newdale,ID,Fremont County,H1
83440,16043,Rexburg,ID,Fremont County,H1
83438,16043,Parker,ID,Fremont County,H1
83420,16043,Ashton,ID,Fremont County,H1
83451,16043,Teton,ID,Fremont County,H1
83433,16043,Macks inn,ID,Fremont County,H1
83421,16043,Chester,ID,Fremont County,H1
83629,16045,Horseshoe bend,ID,Gem County,H1
83617,16045,Emmett,ID,Gem County,H1
83607,16045,Caldwell,ID,Gem County,H1
83655,16045,New plymouth,ID,Gem County,H1
83657,16045,Ola,ID,Gem County,H1
83670,16045,Sweet,ID,Gem County,H1
83636,16045,Letha,ID,Gem County,H1
83616,16045,Eagle,ID,Gem County,H1
83330,16047,Gooding,ID,Gooding County,H1
83355,16047,Wendell,ID,Gooding County,H1
83338,16047,Jerome,ID,Gooding County,H1
83332,16047,Hagerman,ID,Gooding County,H1
83337,16047,Hill city,ID,Gooding County,H1
83316,16047,Buhl,ID,Gooding County,H1
83314,16047,Bliss,ID,Gooding County,H1
83352,16047,Shoshone,ID,Gooding County,H1
83549,16049,Riggins,ID,Idaho County,H1
83539,16049,Kooskia,ID,Idaho County,H1
83547,16049,Pollock,ID,Idaho County,H1
83526,16049,Ferdinand,ID,Idaho County,H1
83525,16049,Elk city,ID,Idaho County,H1
83542,16049,Lucile,ID,Idaho County,H1
83671,16049,Warren,ID,Idaho County,H1
83552,16049,Stites,ID,Idaho County,H1
83522,16049,Cottonwood,ID,Idaho County,H1
83554,16049,White bird,ID,Idaho County,H1
83654,16049,New meadows,ID,Idaho County,H1
83530,16049,Grangeville,ID,Idaho County,H1
83536,16049,Kamiah,ID,Idaho County,H1
83533,16049,Greencreek,ID,Idaho County,H1
83434,16051,Menan,ID,Jefferson County,H1
83442,16051,Rigby,ID,Jefferson County,H1
83450,16051,Terreton,ID,Jefferson County,H1
83443,16051,Ririe,ID,Jefferson County,H1
83425,16051,Hamer,ID,Jefferson County,H1
83444,16051,Roberts,ID,Jefferson County,H1
83401,16051,Idaho falls,ID,Jefferson County,H1
83431,16051,Lewisville,ID,Jefferson County,H1
83402,16051,Idaho falls,ID,Jefferson County,H1
83435,16051,Monteview,ID,Jefferson County,H1
83325,16053,Eden,ID,Jerome County,H1
83335,16053,Hazelton,ID,Jerome County,H1
83338,16053,Jerome,ID,Jerome County,H1
83301,16053,Twin falls,ID,Jerome County,H1
83347,16053,Paul,ID,Jerome County,H1
83810,16055,Cataldo,ID,Kootenai County,H1
83876,16055,Worley,ID,Kootenai County,H1
83803,16055,Bayview,ID,Kootenai County,H1
83842,16055,Medimont,ID,Kootenai County,H1
83877,16055,Post falls,ID,Kootenai County,H1
83815,16055,Coeur d alene,ID,Kootenai County,H1
83861,16055,Saint maries,ID,Kootenai County,H1
83869,16055,Spirit lake,ID,Kootenai County,H1
83816,16055,Coeur d alene,ID,Kootenai County,H1
83801,16055,Athol,ID,Kootenai County,H1
83835,16055,Hayden,ID,Kootenai County,H1
83854,16055,Post falls,ID,Kootenai County,H1
83858,16055,Rathdrum,ID,Kootenai County,H1
83851,16055,Plummer,ID,Kootenai County,H1
83814,16055,Coeur d alene,ID,Kootenai County,H1
83833,16055,Harrison,ID,Kootenai County,H1
83844,16057,Moscow,ID,Latah County,H1
83535,16057,Juliaetta,ID,Latah County,H1
83843,16057,Moscow,ID,Latah County,H1
83823,16057,Deary,ID,Latah County,H1
83857,16057,Princeton,ID,Latah County,H1
83834,16057,Harvard,ID,Latah County,H1
83806,16057,Bovill,ID,Latah County,H1
83855,16057,Potlatch,ID,Latah County,H1
83824,16057,Desmet,ID,Latah County,H1
83872,16057,Viola,ID,Latah County,H1
83832,16057,Genesee,ID,Latah County,H1
83871,16057,Troy,ID,Latah County,H1
83537,16057,Kendrick,ID,Latah County,H1
83253,16059,May,ID,Lemhi County,H1
83226,16059,Challis,ID,Lemhi County,H1
83462,16059,Carmen,ID,Lemhi County,H1
83469,16059,Shoup,ID,Lemhi County,H1
83468,16059,Tendoy,ID,Lemhi County,H1
83463,16059,Gibbonsville,ID,Lemhi County,H1
83466,16059,North fork,ID,Lemhi County,H1
83235,16059,Ellis,ID,Lemhi County,H1
83467,16059,Salmon,ID,Lemhi County,H1
83464,16059,Leadore,ID,Lemhi County,H1
83465,16059,Lemhi,ID,Lemhi County,H1
83229,16059,Cobalt,ID,Lemhi County,H1
83555,16061,Winchester,ID,Lewis County,H1
83544,16061,Orofino,ID,Lewis County,H1
83524,16061,Culdesac,ID,Lewis County,H1
83548,16061,Reubens,ID,Lewis County,H1
83523,16061,Craigmont,ID,Lewis County,H1
83543,16061,Nezperce,ID,Lewis County,H1
83545,16061,Peck,ID,Lewis County,H1
83536,16061,Kamiah,ID,Lewis County,H1
83330,16063,Gooding,ID,Lincoln County,H1
83327,16063,Fairfield,ID,Lincoln County,H1
83349,16063,Richfield,ID,Lincoln County,H1
83324,16063,Dietrich,ID,Lincoln County,H1
83352,16063,Shoshone,ID,Lincoln County,H1
83347,16063,Paul,ID,Lincoln County,H1
83434,16065,Menan,ID,Madison County,H1
83452,16065,Tetonia,ID,Madison County,H1
83422,16065,Driggs,ID,Madison County,H1
83448,16065,Sugar city,ID,Madison County,H1
83445,16065,Saint anthony,ID,Madison County,H1
83436,16065,Newdale,ID,Madison County,H1
83440,16065,Rexburg,ID,Madison County,H1
83460,16065,Rexburg,ID,Madison County,H1
83451,16065,Teton,ID,Madison County,H1
83441,16065,Rexburg,ID,Madison County,H1
83343,16067,Minidoka,ID,Minidoka County,H1
83318,16067,Burley,ID,Minidoka County,H1
83350,16067,Rupert,ID,Minidoka County,H1
83336,16067,Heyburn,ID,Minidoka County,H1
83347,16067,Paul,ID,Minidoka County,H1
83555,16069,Winchester,ID,Nez Perce County,H1
83524,16069,Culdesac,ID,Nez Perce County,H1
83535,16069,Juliaetta,ID,Nez Perce County,H1
83548,16069,Reubens,ID,Nez Perce County,H1
83501,16069,Lewiston,ID,Nez Perce County,H1
83545,16069,Peck,ID,Nez Perce County,H1
83540,16069,Lapwai,ID,Nez Perce County,H1
83541,16069,Lenore,ID,Nez Perce County,H1
83832,16069,Genesee,ID,Nez Perce County,H1
83537,16069,Kendrick,ID,Nez Perce County,H1
83252,16071,Malad city,ID,Oneida County,H1
83342,16071,Malta,ID,Oneida County,H1
83243,16071,Holbrook,ID,Oneida County,H1
83639,16073,Marsing,ID,Owyhee County,H1
83641,16073,Melba,ID,Owyhee County,H1
83650,16073,Murphy,ID,Owyhee County,H1
83604,16073,Bruneau,ID,Owyhee County,H1
83627,16073,Hammett,ID,Owyhee County,H1
83628,16073,Homedale,ID,Owyhee County,H1
83624,16073,Grand view,ID,Owyhee County,H1
83302,16073,Rogerson,ID,Owyhee County,H1
83619,16075,Fruitland,ID,Payette County,H1
83660,16075,Parma,ID,Payette County,H1
83607,16075,Caldwell,ID,Payette County,H1
83655,16075,New plymouth,ID,Payette County,H1
83661,16075,Payette,ID,Payette County,H1
83204,16077,Pocatello,ID,Power County,H1
83271,16077,Rockland,ID,Power County,H1
83211,16077,American falls,ID,Power County,H1
83212,16077,Arbon,ID,Power County,H1
83830,16079,Fernwood,ID,Shoshone County,H1
83849,16079,Osburn,ID,Shoshone County,H1
83810,16079,Cataldo,ID,Shoshone County,H1
83802,16079,Avery,ID,Shoshone County,H1
83868,16079,Smelterville,ID,Shoshone County,H1
83850,16079,Pinehurst,ID,Shoshone County,H1
83861,16079,Saint maries,ID,Shoshone County,H1
83873,16079,Wallace,ID,Shoshone County,H1
83839,16079,Kingston,ID,Shoshone County,H1
83846,16079,Mullan,ID,Shoshone County,H1
83837,16079,Kellogg,ID,Shoshone County,H1
83867,16079,Silverton,ID,Shoshone County,H1
83808,16079,Calder,ID,Shoshone County,H1
83812,16079,Clarkia,ID,Shoshone County,H1
83874,16079,Murray,ID,Shoshone County,H1
83424,16081,Felt,ID,Teton County,H1
83452,16081,Tetonia,ID,Teton County,H1
83422,16081,Driggs,ID,Teton County,H1
83455,16081,Victor,ID,Teton County,H1
83436,16081,Newdale,ID,Teton County,H1
83303,16083,Twin falls,ID,Twin Falls County,H1
83328,16083,Filer,ID,Twin Falls County,H1
83332,16083,Hagerman,ID,Twin Falls County,H1
83344,16083,Murtaugh,ID,Twin Falls County,H1
83301,16083,Twin falls,ID,Twin Falls County,H1
83321,16083,Castleford,ID,Twin Falls County,H1
83316,16083,Buhl,ID,Twin Falls County,H1
83341,16083,Kimberly,ID,Twin Falls County,H1
83334,16083,Hansen,ID,Twin Falls County,H1
83302,16083,Rogerson,ID,Twin Falls County,H1
83638,16085,Mccall,ID,Valley County,H1
83615,16085,Donnelly,ID,Valley County,H1
83677,16085,Yellow pine,ID,Valley County,H1
83611,16085,Cascade,ID,Valley County,H1
83635,16085,Lake fork,ID,Valley County,H1
83632,16087,Indian valley,ID,Washington County,H1
83645,16087,Midvale,ID,Washington County,H1
83610,16087,Cambridge,ID,Washington County,H1
83672,16087,Weiser,ID,Washington County,H1
83661,16087,Payette,ID,Washington County,H1
62301,17001,Quincy,IL,Adams County,H1
62306,17001,Quincy,IL,Adams County,H1
62379,17001,Warsaw,IL,Adams County,H1
62376,17001,Ursa,IL,Adams County,H1
62316,17001,Bowen,IL,Adams County,H1
62314,17001,Baylis,IL,Adams County,H1
62365,17001,Plainville,IL,Adams County,H1
62320,17001,Camp point,IL,Adams County,H1
62305,17001,Quincy,IL,Adams County,H1
62351,17001,Mendon,IL,Adams County,H1
62380,17001,West point,IL,Adams County,H1
62324,17001,Clayton,IL,Adams County,H1
62343,17001,Hull,IL,Adams County,H1
62360,17001,Payson,IL,Adams County,H1
62312,17001,Barry,IL,Adams County,H1
62373,17001,Sutter,IL,Adams County,H1
62347,17001,Liberty,IL,Adams County,H1
62346,17001,La prairie,IL,Adams County,H1
62311,17001,Augusta,IL,Adams County,H1
62359,17001,Paloma,IL,Adams County,H1
62348,17001,Lima,IL,Adams County,H1
62339,17001,Golden,IL,Adams County,H1
62349,17001,Loraine,IL,Adams County,H1
62338,17001,Fowler,IL,Adams County,H1
62325,17001,Coatsburg,IL,Adams County,H1
62914,17003,Cairo,IL,Alexander County,H1
62962,17003,Miller city,IL,Alexander County,H1
62952,17003,Jonesboro,IL,Alexander County,H1
62957,17003,Mc clure,IL,Alexander County,H1
62969,17003,Olive branch,IL,Alexander County,H1
62990,17003,Thebes,IL,Alexander County,H1
62992,17003,Ullin,IL,Alexander County,H1
62993,17003,Unity,IL,Alexander County,H1
62988,17003,Tamms,IL,Alexander County,H1
62249,17005,Highland,IL,Bond County,H1
62231,17005,Carlyle,IL,Bond County,H1
62275,17005,Pocahontas,IL,Bond County,H1
62019,17005,Donnellson,IL,Bond County,H1
62253,17005,Keyesport,IL,Bond County,H1
62262,17005,Mulberry grove,IL,Bond County,H1
62017,17005,Coffeen,IL,Bond County,H1
62086,17005,Sorento,IL,Bond County,H1
62074,17005,New douglas,IL,Bond County,H1
62284,17005,Smithboro,IL,Bond County,H1
62246,17005,Greenville,IL,Bond County,H1
61114,17007,Rockford,IL,Boone County,H1
60152,17007,Marengo,IL,Boone County,H1
61011,17007,Caledonia,IL,Boone County,H1
61012,17007,Capron,IL,Boone County,H1
61008,17007,Belvidere,IL,Boone County,H1
61073,17007,Roscoe,IL,Boone County,H1
61080,17007,South beloit,IL,Boone County,H1
61038,17007,Garden prairie,IL,Boone County,H1
61111,17007,Loves park,IL,Boone County,H1
60033,17007,Harvard,IL,Boone County,H1
60145,17007,Kingston,IL,Boone County,H1
61065,17007,Poplar grove,IL,Boone County,H1
61107,17007,Rockford,IL,Boone County,H1
61108,17007,Rockford,IL,Boone County,H1
60135,17007,Genoa,IL,Boone County,H1
60146,17007,Kirkland,IL,Boone County,H1
61016,17007,Cherry valley,IL,Boone County,H1
62375,17009,Timewell,IL,Brown County,H1
62314,17009,Baylis,IL,Brown County,H1
62353,17009,Mount sterling,IL,Brown County,H1
62378,17009,Versailles,IL,Brown County,H1
61560,17011,Putnam,IL,Bureau County,H1
61338,17011,Manlius,IL,Bureau County,H1
61421,17011,Bradford,IL,Bureau County,H1
61337,17011,Malden,IL,Bureau County,H1
61349,17011,Ohio,IL,Bureau County,H1
61314,17011,Buda,IL,Bureau County,H1
61443,17011,Kewanee,IL,Bureau County,H1
61342,17011,Mendota,IL,Bureau County,H1
61379,17011,Wyanet,IL,Bureau County,H1
61312,17011,Arlington,IL,Bureau County,H1
61344,17011,Mineral,IL,Bureau County,H1
61346,17011,New bedford,IL,Bureau County,H1
61283,17011,Tampico,IL,Bureau County,H1
61356,17011,Princeton,IL,Bureau County,H1
61374,17011,Van orin,IL,Bureau County,H1
61243,17011,Deer grove,IL,Bureau County,H1
61354,17011,Peru,IL,Bureau County,H1
61362,17011,Spring valley,IL,Bureau County,H1
61368,17011,Tiskilwa,IL,Bureau County,H1
61376,17011,Walnut,IL,Bureau County,H1
61315,17011,Bureau,IL,Bureau County,H1
61361,17011,Sheffield,IL,Bureau County,H1
61345,17011,Neponset,IL,Bureau County,H1
61320,17011,Dalzell,IL,Bureau County,H1
61317,17011,Cherry,IL,Bureau County,H1
61329,17011,Ladd,IL,Bureau County,H1
61330,17011,La moille,IL,Bureau County,H1
61359,17011,Seatonville,IL,Bureau County,H1
61323,17011,Dover,IL,Bureau County,H1
61328,17011,Kasbeer,IL,Bureau County,H1
61234,17011,Annawan,IL,Bureau County,H1
61322,17011,Depue,IL,Bureau County,H1
62047,17013,Hardin,IL,Calhoun County,H1
62070,17013,Mozier,IL,Calhoun County,H1
62053,17013,Kampsville,IL,Calhoun County,H1
62006,17013,Batchtown,IL,Calhoun County,H1
62045,17013,Hamburg,IL,Calhoun County,H1
62036,17013,Golden eagle,IL,Calhoun County,H1
62355,17013,Nebo,IL,Calhoun County,H1
62065,17013,Michael,IL,Calhoun County,H1
62013,17013,Brussels,IL,Calhoun County,H1
61053,17015,Mount carroll,IL,Carroll County,H1
61062,17015,Pearl city,IL,Carroll County,H1
61285,17015,Thomson,IL,Carroll County,H1
61051,17015,Milledgeville,IL,Carroll County,H1
61064,17015,Polo,IL,Carroll County,H1
61252,17015,Fulton,IL,Carroll County,H1
61028,17015,Elizabeth,IL,Carroll County,H1
61074,17015,Savanna,IL,Carroll County,H1
61270,17015,Morrison,IL,Carroll County,H1
61046,17015,Lanark,IL,Carroll County,H1
61078,17015,Shannon,IL,Carroll County,H1
61014,17015,Chadwick,IL,Carroll County,H1
62627,17017,Chandlerville,IL,Cass County,H1
62665,17017,Meredosia,IL,Cass County,H1
62677,17017,Pleasant plains,IL,Cass County,H1
62612,17017,Ashland,IL,Cass County,H1
62618,17017,Beardstown,IL,Cass County,H1
62691,17017,Virginia,IL,Cass County,H1
62673,17017,Oakford,IL,Cass County,H1
62675,17017,Petersburg,IL,Cass County,H1
62611,17017,Arenzville,IL,Cass County,H1
62622,17017,Bluff springs,IL,Cass County,H1
61864,17019,Philo,IL,Champaign County,H1
60949,17019,Ludlow,IL,Champaign County,H1
60957,17019,Paxton,IL,Champaign County,H1
61802,17019,Urbana,IL,Champaign County,H1
61859,17019,Ogden,IL,Champaign County,H1
61862,17019,Penfield,IL,Champaign County,H1
61872,17019,Sadorus,IL,Champaign County,H1
61852,17019,Longview,IL,Champaign County,H1
61856,17019,Monticello,IL,Champaign County,H1
61878,17019,Thomasboro,IL,Champaign County,H1
61843,17019,Fisher,IL,Champaign County,H1
61884,17019,White heath,IL,Champaign County,H1
61851,17019,Ivesdale,IL,Champaign County,H1
60936,17019,Gibson city,IL,Champaign County,H1
61956,17019,Villa grove,IL,Champaign County,H1
61863,17019,Pesotum,IL,Champaign County,H1
60960,17019,Rankin,IL,Champaign County,H1
61849,17019,Homer,IL,Champaign County,H1
61880,17019,Tolono,IL,Champaign County,H1
61866,17019,Rantoul,IL,Champaign County,H1
61847,17019,Gifford,IL,Champaign County,H1
61825,17019,Champaign,IL,Champaign County,H1
61822,17019,Champaign,IL,Champaign County,H1
61815,17019,Bondville,IL,Champaign County,H1
61853,17019,Mahomet,IL,Champaign County,H1
61953,17019,Tuscola,IL,Champaign County,H1
61854,17019,Mansfield,IL,Champaign County,H1
61810,17019,Allerton,IL,Champaign County,H1
61801,17019,Urbana,IL,Champaign County,H1
61821,17019,Champaign,IL,Champaign County,H1
61826,17019,Champaign,IL,Champaign County,H1
61873,17019,Saint joseph,IL,Champaign County,H1
61840,17019,Dewey,IL,Champaign County,H1
61871,17019,Royal,IL,Champaign County,H1
61845,17019,Foosland,IL,Champaign County,H1
61824,17019,Champaign,IL,Champaign County,H1
61820,17019,Champaign,IL,Champaign County,H1
61874,17019,Savoy,IL,Champaign County,H1
61875,17019,Seymour,IL,Champaign County,H1
61877,17019,Sidney,IL,Champaign County,H1
61816,17019,Broadlands,IL,Champaign County,H1
61803,17019,Urbana,IL,Champaign County,H1
62545,17021,Mechanicsburg,IL,Christian County,H1
62510,17021,Assumption,IL,Christian County,H1
62556,17021,Palmer,IL,Christian County,H1
62547,17021,Mount auburn,IL,Christian County,H1
62555,17021,Owaneco,IL,Christian County,H1
62083,17021,Rosamond,IL,Christian County,H1
62558,17021,Pawnee,IL,Christian County,H1
62557,17021,Pana,IL,Christian County,H1
62546,17021,Morrisonville,IL,Christian County,H1
62567,17021,Stonington,IL,Christian County,H1
62568,17021,Taylorville,IL,Christian County,H1
62075,17021,Nokomis,IL,Christian County,H1
62540,17021,Kincaid,IL,Christian County,H1
62531,17021,Edinburg,IL,Christian County,H1
62538,17021,Harvel,IL,Christian County,H1
62513,17021,Blue mound,IL,Christian County,H1
62563,17021,Rochester,IL,Christian County,H1
62550,17021,Moweaqua,IL,Christian County,H1
62570,17021,Tovey,IL,Christian County,H1
62517,17021,Bulpitt,IL,Christian County,H1
62478,17023,West york,IL,Clark County,H1
61933,17023,Kansas,IL,Clark County,H1
61944,17023,Paris,IL,Clark County,H1
62420,17023,Casey,IL,Clark County,H1
62441,17023,Marshall,IL,Clark County,H1
62481,17023,Yale,IL,Clark County,H1
61912,17023,Ashmore,IL,Clark County,H1
62413,17023,Annapolis,IL,Clark County,H1
62449,17023,Oblong,IL,Clark County,H1
62442,17023,Martinsville,IL,Clark County,H1
62474,17023,Westfield,IL,Clark County,H1
62423,17023,Dennison,IL,Clark County,H1
62477,17023,West union,IL,Clark County,H1
62448,17025,Newton,IL,Clay County,H1
62426,17025,Edgewood,IL,Clay County,H1
62858,17025,Louisville,IL,Clay County,H1
62899,17025,Xenia,IL,Clay County,H1
62838,17025,Farina,IL,Clay County,H1
62839,17025,Flora,IL,Clay County,H1
62868,17025,Noble,IL,Clay County,H1
62879,17025,Sailor springs,IL,Clay County,H1
62443,17025,Mason,IL,Clay County,H1
62424,17025,Dieterich,IL,Clay County,H1
62824,17025,Clay city,IL,Clay County,H1
62854,17025,Kinmundy,IL,Clay County,H1
62434,17025,Ingraham,IL,Clay County,H1
62249,17027,Highland,IL,Clinton County,H1
62231,17027,Carlyle,IL,Clinton County,H1
62275,17027,Pocahontas,IL,Clinton County,H1
62219,17027,Beckemeyer,IL,Clinton County,H1
62882,17027,Sandoval,IL,Clinton County,H1
62253,17027,Keyesport,IL,Clinton County,H1
62252,17027,Huey,IL,Clinton County,H1
62250,17027,Hoffman,IL,Clinton County,H1
62266,17027,New memphis,IL,Clinton County,H1
62215,17027,Albers,IL,Clinton County,H1
62801,17027,Centralia,IL,Clinton County,H1
62875,17027,Patoka,IL,Clinton County,H1
62216,17027,Aviston,IL,Clinton County,H1
62230,17027,Breese,IL,Clinton County,H1
62265,17027,New baden,IL,Clinton County,H1
62218,17027,Bartelso,IL,Clinton County,H1
62245,17027,Germantown,IL,Clinton County,H1
62246,17027,Greenville,IL,Clinton County,H1
62258,17027,Mascoutah,IL,Clinton County,H1
62293,17027,Trenton,IL,Clinton County,H1
62447,17029,Neoga,IL,Coles County,H1
61920,17029,Charleston,IL,Coles County,H1
62469,17029,Trilla,IL,Coles County,H1
62440,17029,Lerna,IL,Coles County,H1
61931,17029,Humboldt,IL,Coles County,H1
62420,17029,Casey,IL,Coles County,H1
61943,17029,Oakland,IL,Coles County,H1
61911,17029,Arthur,IL,Coles County,H1
61930,17029,Hindsboro,IL,Coles County,H1
61912,17029,Ashmore,IL,Coles County,H1
61910,17029,Arcola,IL,Coles County,H1
61938,17029,Mattoon,IL,Coles County,H1
61951,17029,Sullivan,IL,Coles County,H1
61928,17029,Gays,IL,Coles County,H1
62474,17029,Westfield,IL,Coles County,H1
60067,17031,Palatine,IL,Cook County,H1
60056,17031,Mount prospect,IL,Cook County,H1
60029,17031,Golf,IL,Cook County,H1
60305,17031,River forest,IL,Cook County,H1
60417,17031,Crete,IL,Cook County,H1
60422,17031,Flossmoor,IL,Cook County,H1
60462,17031,Orland park,IL,Cook County,H1
60455,17031,Bridgeview,IL,Cook County,H1
60456,17031,Hometown,IL,Cook County,H1
60463,17031,Palos heights,IL,Cook County,H1
60525,17031,La grange,IL,Cook County,H1
60162,17031,Hillside,IL,Cook County,H1
60619,17031,Chicago,IL,Cook County,H1
60654,17031,Chicago,IL,Cook County,H1
60632,17031,Chicago,IL,Cook County,H1
60682,17031,Chicago,IL,Cook County,H1
60689,17031,Chicago,IL,Cook County,H1
60684,17031,Chicago,IL,Cook County,H1
60669,17031,Chicago,IL,Cook County,H1
60068,17031,Park ridge,IL,Cook County,H1
60090,17031,Wheeling,IL,Cook County,H1
60091,17031,Wilmette,IL,Cook County,H1
60089,17031,Buffalo grove,IL,Cook County,H1
60053,17031,Morton grove,IL,Cook County,H1
60203,17031,Evanston,IL,Cook County,H1
60192,17031,Hoffman estates,IL,Cook County,H1
